"","AUR","Price","AgeRating","Size","HasSubtitle","InAppSum","InAppMin","InAppMax","InAppCount","InAppAvg","descriptionTermCount","DevType","LanguagesCount","EngSupported","GenreCount","months","monthsSinceUpdate","GameFree","Ratings"
"6501",0,0,"4+",22718464,0,24.96,1.99,12.99,4,6.24,99,"Newbie",1,"1",3,"7",47,"0","-1"
"6502",3.5,0,"9+",296827904,0,29.91,0.99,9.99,9,3.32333333333333,170,"Newbie",1,"1",2,"12",44,"0","0"
"6503",4,0,"4+",43322368,0,76.91,0.99,19.99,9,8.54555555555556,267,"Newbie",1,"1",3,"9",39,"0","1"
"6504",0,0,"4+",80673792,0,17.96,0.99,9.99,4,4.49,104,"Professional",1,"1",3,"9",40,"0","-1"
"6505",0,0,"4+",15171584,0,0,0,0,0,0,64,"Professional",1,"1",3,"7",51,"1","-1"
"6506",4,0,"9+",1177903104,0,2.98,0.99,1.99,2,1.49,309,"Newbie",1,"1",2,"1",9,"0","0"
"6507",4.5,0,"9+",353225728,1,66.9,0.99,19.99,10,6.69,199,"Professional",12,"1",3,"5",3,"0","1"
"6508",0,0,"4+",12402688,0,1.99,1.99,1.99,1,1.99,123,"Newbie",1,"1",3,"7",51,"0","-1"
"6509",0,0,"4+",116293632,0,0,0,0,0,0,72,"Professional",1,"1",3,"7",46,"1","-1"
"6510",0,0,"9+",162195456,0,185.93,0.99,99.99,7,26.5614285714286,80,"Newbie",1,"1",2,"6",4,"0","-1"
"6511",4.5,0,"4+",11833344,0,0.99,0.99,0.99,1,0.99,96,"Professional",2,"1",3,"8",47,"0","1"
"6512",0,0,"4+",45633536,0,0,0,0,0,0,68,"Newbie",1,"1",3,"8",30,"1","-1"
"6513",4.5,0,"9+",382626816,0,0,0,0,0,0,204,"Newbie",1,"1",3,"12",46,"1","0"
"6514",0,0,"4+",40738816,0,2.99,2.99,2.99,1,2.99,173,"Professional",1,"1",2,"8",50,"0","-1"
"6515",0,0,"4+",18067456,0,0,0,0,0,0,298,"Newbie",1,"1",3,"8",50,"1","-1"
"6516",0,0,"4+",125550592,0,0,0,0,0,0,119,"Professional",1,"1",3,"9",49,"1","-1"
"6517",3.5,0,"4+",147008512,0,24.94,1.99,6.99,6,4.15666666666667,266,"Newbie",1,"1",3,"8",40,"0","1"
"6518",4.5,0,"9+",250464256,1,176.9,0.99,99.99,10,17.69,233,"Newbie",4,"1",3,"10",3,"0","1"
"6519",0,0,"4+",79204352,0,14.95,0.99,4.99,5,2.99,113,"Professional",9,"1",3,"1",44,"0","-1"
"6520",0,0,"4+",73515008,0,0,0,0,0,0,1,"Newbie",1,"1",2,"7",51,"1","-1"
"6521",0,0,"4+",25773056,0,0,0,0,0,0,1,"Newbie",1,"1",3,"7",48,"1","-1"
"6522",4.5,0,"9+",309653504,0,144.94,1.99,99.99,6,24.1566666666667,310,"Professional",1,"1",2,"12",16,"0","1"
"6523",4.5,4.99,"9+",301735936,1,44.9,0.99,14.99,10,4.49,227,"Newbie",10,"1",2,"8",15,"0","1"
"6524",4.5,0,"4+",24571904,0,0,0,0,0,0,63,"Newbie",1,"1",2,"7",44,"1","0"
"6525",3.5,0,"9+",560076800,0,40.92,0.99,24.99,8,5.115,153,"Professional",1,"1",3,"7",45,"0","0"
"6526",3.5,0,"9+",560052224,0,10.94,0.99,3.99,6,1.82333333333333,149,"Professional",1,"1",3,"7",45,"0","0"
"6527",0,0,"4+",49075200,0,1.99,1.99,1.99,1,1.99,100,"Professional",25,"1",3,"10",31,"0","-1"
"6528",5,2.99,"4+",75215872,1,0,0,0,0,0,183,"Newbie",5,"1",2,"11",17,"1","0"
"6529",0,0,"9+",51613696,0,1.99,1.99,1.99,1,1.99,170,"Newbie",1,"1",2,"7",51,"0","-1"
"6530",0,0.99,"4+",39124992,0,0,0,0,0,0,99,"Professional",1,"1",3,"7",27,"1","-1"
"6531",0,0.99,"4+",40595456,0,0,0,0,0,0,153,"Newbie",1,"1",2,"7",13,"1","-1"
"6532",0,0.99,"9+",85217280,0,0,0,0,0,0,159,"Professional",1,"1",3,"7",51,"1","-1"
"6533",5,0,"4+",34582528,0,1.99,1.99,1.99,1,1.99,110,"Newbie",1,"1",3,"8",50,"0","0"
"6534",0,0,"4+",65646592,0,24.99,24.99,24.99,1,24.99,162,"Newbie",3,"1",2,"8",50,"0","-1"
"6535",0,0,"9+",252769280,0,34.97,4.99,19.99,3,11.6566666666667,157,"Professional",1,"1",2,"9",22,"0","-1"
"6536",0,0,"4+",243256320,0,0,0,0,0,0,564,"Newbie",1,"1",2,"12",41,"1","-1"
"6537",0,0,"4+",53764096,0,21.93,0.99,5.99,7,3.13285714285714,22,"Professional",1,"1",3,"7",51,"0","-1"
"6538",0,0.99,"4+",40886272,0,0,0,0,0,0,104,"Professional",1,"1",3,"7",27,"1","-1"
"6539",0,0,"4+",15945728,0,0,0,0,0,0,61,"Newbie",2,"1",3,"7",32,"1","-1"
"6540",3.5,3.99,"9+",1142192128,1,0,0,0,0,0,331,"Newbie",1,"1",3,"6",25,"1","0"
"6541",4,0,"4+",91047936,1,102.9,0.99,27.99,10,10.29,113,"Professional",16,"1",3,"7",3,"0","1"
"6542",4.5,0,"4+",40018944,0,7.97,0.99,5.99,3,2.65666666666667,140,"Newbie",1,"1",2,"12",17,"0","0"
"6543",3,0,"9+",197151744,0,185.94,0.99,99.99,6,30.99,267,"Newbie",1,"1",2,"9",39,"0","1"
"6544",3.5,0,"4+",95095808,0,52.94,0.99,19.99,6,8.82333333333333,103,"Newbie",1,"1",2,"7",37,"0","1"
"6545",0,2.99,"4+",41350144,1,0,0,0,0,0,41,"Newbie",1,"1",3,"10",13,"1","-1"
"6546",0,0,"9+",203371520,0,5.97,0.99,2.99,3,1.99,87,"Professional",1,"1",3,"11",47,"0","-1"
"6547",0,0,"4+",9814016,0,2.99,2.99,2.99,1,2.99,74,"Professional",1,"1",2,"8",50,"0","-1"
"6548",0,0,"4+",81620992,0,8.96,0.99,2.99,4,2.24,250,"Professional",2,"1",3,"9",49,"0","-1"
"6549",0,0,"4+",35606528,0,2.99,2.99,2.99,1,2.99,201,"Professional",2,"1",3,"9",49,"0","-1"
"6550",0,0,"9+",132685824,0,1.99,1.99,1.99,1,1.99,346,"Newbie",1,"1",2,"8",48,"0","-1"
"6551",0,0,"9+",47075328,0,0,0,0,0,0,97,"Newbie",16,"1",2,"8",44,"1","-1"
"6552",0,0,"4+",49590272,0,20.94,1.99,6.99,6,3.49,92,"Professional",1,"1",3,"8",50,"0","-1"
"6553",0,0,"4+",18046976,0,0,0,0,0,0,85,"Newbie",1,"1",2,"9",49,"1","-1"
"6554",4,0,"4+",28119040,0,96.95,1.99,59.99,5,19.39,197,"Professional",9,"1",2,"9",32,"0","1"
"6555",4.5,0,"9+",102755328,0,188.93,0.99,99.99,7,26.99,406,"Professional",8,"1",3,"10",17,"0","1"
"6556",0,0,"4+",43057152,0,0,0,0,0,0,37,"Newbie",1,"1",2,"8",49,"1","-1"
"6557",0,0,"4+",15122432,0,0,0,0,0,0,243,"Professional",1,"1",3,"7",51,"1","-1"
"6558",0,0,"4+",29638656,0,5.98,2.99,2.99,2,2.99,169,"Professional",1,"1",3,"10",48,"0","-1"
"6559",4,2.99,"4+",110121984,0,0,0,0,0,0,18,"Newbie",12,"1",2,"9",11,"1","1"
"6560",0,0,"4+",32053248,0,6.97,0.99,3.99,3,2.32333333333333,54,"Newbie",1,"1",3,"9",26,"0","-1"
"6561",0,0.99,"4+",35585024,0,0,0,0,0,0,114,"Newbie",2,"1",2,"6",33,"1","-1"
"6562",0,0.99,"4+",29253632,0,0,0,0,0,0,74,"Professional",1,"1",3,"7",27,"1","-1"
"6563",0,0,"9+",28094464,0,0,0,0,0,0,101,"Newbie",31,"1",3,"8",50,"1","-1"
"6564",0,0,"4+",24305664,0,0.99,0.99,0.99,1,0.99,141,"Newbie",31,"1",3,"9",49,"0","-1"
"6565",0,0,"4+",54687744,0,0,0,0,0,0,178,"Newbie",1,"1",2,"7",41,"1","-1"
"6566",4.5,0,"9+",266844160,1,79.9,0.99,19.99,10,7.99,396,"Professional",15,"1",3,"10",14,"0","1"
"6567",4.5,0,"9+",269854720,1,178.9,3.99,99.99,10,17.89,332,"Newbie",1,"1",3,"2",2,"0","1"
"6568",0,0.99,"4+",26775552,0,0,0,0,0,0,84,"Professional",1,"1",2,"7",28,"1","-1"
"6569",5,0,"9+",23917568,0,2.99,2.99,2.99,1,2.99,162,"Newbie",1,"1",2,"9",30,"0","1"
"6570",4,0,"4+",128548864,0,0,0,0,0,0,45,"Newbie",1,"1",3,"7",51,"1","0"
"6571",0,0,"4+",26202112,0,3.98,0.99,2.99,2,1.99,206,"Professional",1,"1",2,"7",51,"0","-1"
"6572",0,0,"9+",389742592,0,0.99,0.99,0.99,1,0.99,133,"Newbie",1,"1",2,"1",45,"0","-1"
"6573",4.5,0,"9+",302746624,0,94.92,0.99,49.99,8,11.865,346,"Newbie",3,"1",3,"9",48,"0","0"
"6574",0,0.99,"4+",43278336,0,0,0,0,0,0,60,"Professional",1,"1",3,"7",27,"1","-1"
"6575",0,0,"4+",1523712,0,0,0,0,0,0,242,"Newbie",1,"1",3,"8",49,"1","-1"
"6576",0,0.99,"4+",33333248,0,0,0,0,0,0,83,"Professional",1,"1",3,"7",28,"1","-1"
"6577",4.5,0,"9+",135141376,1,216.9,0.99,99.99,10,21.69,321,"Newbie",46,"1",2,"9",17,"0","1"
"6578",4.5,0,"4+",40333312,1,0.99,0.99,0.99,1,0.99,101,"Newbie",1,"1",2,"12",3,"0","0"
"6579",4.5,0,"4+",172079104,0,50.91,0.99,19.99,9,5.65666666666667,174,"Professional",1,"1",3,"9",32,"0","1"
"6580",3.5,0,"9+",31218688,0,105.97,0.99,99.99,3,35.3233333333333,61,"Newbie",1,"1",2,"3",35,"0","0"
"6581",5,0,"4+",41322496,0,1.99,1.99,1.99,1,1.99,125,"Newbie",1,"1",2,"8",30,"0","0"
"6582",4.5,1.99,"4+",19046400,0,0,0,0,0,0,92,"Newbie",1,"1",2,"8",34,"1","1"
"6583",0,0,"4+",16302080,0,0,0,0,0,0,132,"Newbie",1,"1",3,"8",50,"1","-1"
"6584",3.5,0,"9+",226521088,0,227.91,0.99,99.99,9,25.3233333333333,215,"Newbie",46,"1",2,"10",20,"0","1"
"6585",0,0,"4+",81687552,0,0.99,0.99,0.99,1,0.99,355,"Newbie",1,"1",2,"11",33,"0","-1"
"6586",0,0.99,"4+",26886144,0,0,0,0,0,0,85,"Professional",1,"1",3,"7",27,"1","-1"
"6587",0,0.99,"4+",29327360,0,0,0,0,0,0,38,"Professional",1,"1",3,"7",27,"1","-1"
"6588",3,0,"9+",86024192,0,0,0,0,0,0,153,"Professional",1,"1",3,"8",50,"1","1"
"6589",4,0,"4+",34791424,0,44.9,0.99,14.99,10,4.49,60,"Newbie",1,"1",2,"8",50,"0","0"
"6590",4,0.99,"9+",58818560,0,0,0,0,0,0,60,"Newbie",1,"1",2,"11",43,"1","0"
"6591",4.5,0,"9+",116036608,0,23.91,0,3.99,10,2.391,163,"Newbie",1,"1",3,"8",8,"0","1"
"6592",0,0.99,"4+",23225344,0,0,0,0,0,0,80,"Newbie",2,"1",3,"8",11,"1","-1"
"6593",4.5,0,"9+",165534720,1,61.9,1.99,19.99,10,6.19,235,"Professional",11,"1",3,"11",3,"0","1"
"6594",5,0,"9+",186218496,0,69.98,19.99,49.99,2,34.99,72,"Newbie",1,"1",3,"11",23,"0","0"
"6595",0,0,"4+",76288000,0,2.99,2.99,2.99,1,2.99,225,"Professional",1,"1",3,"8",50,"0","-1"
"6596",0,0,"4+",80011264,0,0,0,0,0,0,17,"Professional",1,"1",3,"8",50,"1","-1"
"6597",4,0,"4+",217320448,1,3.99,3.99,3.99,1,3.99,181,"Professional",1,"1",2,"12",10,"0","1"
"6598",5,0,"9+",522626048,0,328.9,4.99,99.99,10,32.89,275,"Professional",1,"1",3,"8",28,"0","1"
"6599",0,0,"9+",79855616,0,0,0,0,0,0,114,"Newbie",1,"1",2,"8",50,"1","-1"
"6600",4,0,"4+",74548224,0,0,0,0,0,0,76,"Newbie",13,"1",3,"8",37,"1","1"
"6601",0,0,"9+",118541312,0,1.99,1.99,1.99,1,1.99,65,"Newbie",1,"1",2,"12",45,"0","-1"
"6602",5,0,"4+",44247040,0,0,0,0,0,0,145,"Newbie",1,"1",3,"9",39,"1","0"
"6603",2.5,0,"9+",16903168,0,1.99,1.99,1.99,1,1.99,74,"Newbie",1,"1",2,"8",3,"0","1"
"6604",0,0,"4+",28508160,0,2.99,2.99,2.99,1,2.99,189,"Professional",2,"1",2,"8",50,"0","-1"
"6605",0,0,"4+",22520832,0,10.9,0.99,1.99,10,1.09,205,"Professional",1,"1",2,"11",26,"0","-1"
"6606",0,0,"4+",21155840,0,12.9,0.99,1.99,10,1.29,222,"Professional",1,"1",2,"11",26,"0","-1"
"6607",0,0,"4+",10649600,0,0.99,0.99,0.99,1,0.99,79,"Professional",2,"1",3,"8",50,"0","-1"
"6608",0,0,"9+",32129024,0,0,0,0,0,0,41,"Professional",16,"1",2,"8",50,"1","-1"
"6609",0,0,"9+",330498048,0,55.97,0.99,49.99,3,18.6566666666667,217,"Newbie",1,"1",3,"4",30,"0","-1"
"6610",0,0,"4+",63527936,0,0,0,0,0,0,44,"Professional",1,"1",3,"8",49,"1","-1"
"6611",0,0,"4+",37507072,0,24.95,1.99,7.99,5,4.99,111,"Newbie",2,"1",2,"8",50,"0","-1"
"6612",4.5,0.99,"9+",67991552,0,2.99,2.99,2.99,1,2.99,101,"Newbie",1,"1",3,"11",31,"0","0"
"6613",0,0,"4+",25698304,0,0,0,0,0,0,9,"Professional",1,"1",3,"8",50,"1","-1"
"6614",4,4.99,"9+",339950592,0,0,0,0,0,0,296,"Newbie",7,"1",2,"1",4,"1","1"
"6615",4,0,"9+",259408896,0,183.89,0.99,99.99,11,16.7172727272727,205,"Professional",1,"1",2,"3",25,"0","1"
"6616",4.5,0.99,"9+",259339264,0,183.9,1.99,99.99,10,18.39,205,"Professional",1,"1",2,"3",25,"0","1"
"6617",0,0,"4+",21110784,0,0,0,0,0,0,17,"Newbie",3,"1",3,"8",42,"1","-1"
"6618",4.5,0,"4+",1.12e+08,1,184.95,4.99,99.99,5,36.99,118,"Newbie",25,"1",3,"8",8,"0","1"
"6619",0,0.99,"4+",105034752,0,0,0,0,0,0,162,"Professional",1,"1",3,"8",30,"1","-1"
"6620",5,0,"4+",61639680,1,19.95,0.99,9.99,5,3.99,24,"Professional",1,"1",2,"7",3,"0","0"
"6621",0,0,"4+",14145536,1,0,0,0,0,0,30,"Professional",1,"1",2,"1",3,"1","-1"
"6622",5,0,"4+",83763200,0,0,0,0,0,0,157,"Newbie",1,"1",3,"8",50,"1","0"
"6623",0,0,"4+",72444928,0,0,0,0,0,0,88,"Newbie",31,"1",3,"10",27,"1","-1"
"6624",0,0,"4+",25870336,0,2.99,2.99,2.99,1,2.99,202,"Professional",1,"1",2,"8",50,"0","-1"
"6625",0,0,"4+",25178112,0,2.99,2.99,2.99,1,2.99,209,"Professional",1,"1",2,"8",50,"0","-1"
"6626",4.5,0,"4+",5095424,1,0,0,0,0,0,83,"Professional",2,"1",3,"8",20,"1","0"
"6627",0,1.99,"4+",24481792,0,0,0,0,0,0,94,"Professional",1,"1",3,"8",12,"1","-1"
"6628",0,0,"4+",28943360,0,0,0,0,0,0,26,"Newbie",1,"1",3,"8",46,"1","-1"
"6629",4.5,0,"4+",90991616,1,1.99,1.99,1.99,1,1.99,251,"Professional",1,"1",3,"8",28,"0","1"
"6630",5,0.99,"9+",135991296,0,0,0,0,0,0,122,"Professional",1,"1",2,"8",50,"1","0"
"6631",0,0,"4+",32661504,0,0,0,0,0,0,31,"Newbie",16,"1",2,"8",50,"1","-1"
"6632",0,0,"9+",125660160,0,11.97,1.99,4.99,3,3.99,117,"Newbie",1,"1",3,"8",38,"0","-1"
"6633",4.5,0,"9+",51367936,0,9.96,0.99,4.99,4,2.49,105,"Newbie",1,"1",1,"8",50,"0","0"
"6634",2.5,0,"4+",219944960,0,25.93,0.99,8.99,7,3.70428571428571,588,"Newbie",1,"1",2,"10",4,"0","0"
"6635",0,0,"4+",21393408,0,26.98,4.99,21.99,2,13.49,16,"Professional",1,"1",3,"9",49,"0","-1"
"6636",5,0,"9+",108060672,1,2.99,2.99,2.99,1,2.99,549,"Newbie",1,"1",3,"8",14,"0","1"
"6637",4,0,"9+",165198848,1,141.92,0.99,49.99,8,17.74,631,"Newbie",22,"1",3,"11",9,"0","0"
"6638",0,0,"4+",58252288,0,126.95,0.99,79.99,5,25.39,370,"Professional",1,"1",3,"11",37,"0","-1"
"6639",0,0,"9+",359355392,0,14.97,1.99,7.99,3,4.99,145,"Newbie",1,"1",2,"11",44,"0","-1"
"6640",0,0,"9+",32468992,0,0,0,0,0,0,24,"Newbie",1,"1",2,"8",50,"1","-1"
"6641",0,0,"9+",32468992,0,0,0,0,0,0,24,"Newbie",1,"1",2,"8",50,"1","-1"
"6642",0,0,"9+",123342848,0,20.93,0.99,4.99,7,2.99,59,"Newbie",1,"1",3,"8",50,"0","-1"
"6643",4.5,0,"9+",168401920,1,203.9,0.99,99.99,10,20.39,490,"Professional",13,"1",3,"12",3,"0","1"
"6644",3.5,0,"4+",34274304,0,0.99,0.99,0.99,1,0.99,198,"Newbie",1,"1",3,"10",21,"0","0"
"6645",0,0,"4+",57204736,0,0,0,0,0,0,181,"Professional",2,"1",3,"8",50,"1","-1"
"6646",0,0,"9+",132353024,0,177.95,0.99,99.99,5,35.59,129,"Newbie",1,"1",3,"9",44,"0","-1"
"6647",0,0,"4+",19868672,0,2.99,2.99,2.99,1,2.99,1,"Newbie",2,"1",3,"8",39,"0","-1"
"6648",0,0,"9+",17002496,1,0,0,0,0,0,136,"Newbie",2,"1",3,"8",7,"1","-1"
"6649",0,0,"4+",14147584,0,0.99,0.99,0.99,1,0.99,36,"Newbie",1,"1",3,"8",50,"0","-1"
"6650",0,0.99,"4+",23205888,0,0,0,0,0,0,242,"Newbie",31,"1",3,"6",39,"1","-1"
"6651",0,0,"4+",37781504,0,0,0,0,0,0,152,"Newbie",1,"1",2,"10",48,"1","-1"
"6652",2.5,0,"9+",31680512,1,21.95,2.99,9.99,5,4.39,164,"Newbie",2,"1",3,"1",14,"0","0"
"6653",4.5,0,"4+",83741696,0,72.91,0.99,29.99,9,8.10111111111111,279,"Professional",1,"1",3,"10",40,"0","1"
"6654",0,0,"4+",66561024,0,0,0,0,0,0,187,"Newbie",1,"1",2,"1",36,"1","-1"
"6655",5,0,"4+",30751744,0,7.97,0.99,4.99,3,2.65666666666667,78,"Newbie",1,"1",3,"10",38,"0","0"
"6656",0,0.99,"4+",208118784,0,0,0,0,0,0,345,"Newbie",1,"1",3,"4",11,"1","-1"
"6657",3.5,0,"9+",268681216,0,5.98,1.99,3.99,2,2.99,118,"Newbie",1,"1",2,"11",16,"0","0"
"6658",0,0,"9+",50581504,0,66.95,4.99,28.99,5,13.39,13,"Professional",1,"1",3,"9",49,"0","-1"
"6659",4.5,0,"4+",95235072,1,1.99,1.99,1.99,1,1.99,174,"Professional",1,"1",3,"8",25,"0","1"
"6660",0,0,"9+",14072832,0,0,0,0,0,0,52,"Newbie",1,"1",1,"6",19,"1","-1"
"6661",0,0,"9+",14072832,0,0,0,0,0,0,52,"Newbie",1,"1",1,"6",19,"1","-1"
"6662",4,0,"9+",90071040,0,0,0,0,0,0,126,"Newbie",1,"1",3,"8",48,"1","1"
"6663",0,0,"4+",27041792,0,3.96,0,0.99,5,0.792,62,"Newbie",1,"1",3,"8",50,"0","-1"
"6664",0,0,"9+",74186752,0,0.99,0.99,0.99,1,0.99,264,"Newbie",1,"1",3,"8",49,"0","-1"
"6665",0,0,"4+",25784320,0,2.99,2.99,2.99,1,2.99,201,"Professional",1,"1",2,"8",50,"0","-1"
"6666",2.5,0,"4+",10891264,0,0,0,0,0,0,57,"Newbie",1,"1",3,"9",49,"1","0"
"6667",0,0.99,"4+",27095040,0,0,0,0,0,0,58,"Professional",1,"1",3,"8",27,"1","-1"
"6668",0,0,"4+",522730496,0,0,0,0,0,0,334,"Newbie",1,"1",2,"6",29,"1","-1"
"6669",4.5,0,"4+",48261120,0,0.99,0.99,0.99,1,0.99,34,"Newbie",1,"1",2,"9",29,"0","0"
"6670",0,0,"4+",19443712,0,0.99,0.99,0.99,1,0.99,85,"Professional",1,"1",3,"8",50,"0","-1"
"6671",0,0,"4+",21174272,0,0,0,0,0,0,85,"Professional",1,"1",3,"8",10,"1","-1"
"6672",0,0,"9+",375051264,0,0,0,0,0,0,136,"Newbie",1,"1",3,"9",44,"1","-1"
"6673",0,0,"9+",43552768,0,0,0,0,0,0,213,"Newbie",1,"1",2,"10",48,"1","-1"
"6674",0,0,"4+",21356544,0,1.98,0.99,0.99,2,0.99,176,"Professional",1,"1",3,"9",49,"0","-1"
"6675",0,0,"4+",32203776,0,0,0,0,0,0,109,"Newbie",1,"1",3,"9",37,"1","-1"
"6676",0,0,"4+",29306880,0,0,0,0,0,0,70,"Newbie",1,"1",3,"8",50,"1","-1"
"6677",5,0,"9+",94307328,0,28.96,1.99,15.99,4,7.24,92,"Newbie",1,"1",3,"1",45,"0","0"
"6678",3.5,0,"9+",103767040,0,12.94,0.99,2.99,6,2.15666666666667,261,"Professional",1,"1",2,"9",49,"0","0"
"6679",0,0,"4+",232891392,0,3.97,0.99,1.99,3,1.32333333333333,101,"Newbie",1,"1",3,"1",44,"0","-1"
"6680",0,0,"4+",10690560,0,0.99,0.99,0.99,1,0.99,123,"Professional",2,"1",3,"8",50,"0","-1"
"6681",0,2.99,"9+",43688960,0,0,0,0,0,0,144,"Professional",1,"1",1,"8",44,"1","-1"
"6682",4,0,"4+",12113920,1,4.97,0.99,1.99,3,1.65666666666667,48,"Professional",1,"1",3,"8",13,"0","1"
"6683",2.5,0,"4+",30419968,0,0,0,0,0,0,69,"Newbie",1,"1",1,"8",15,"1","0"
"6684",3.5,0,"4+",22876160,0,1.99,1.99,1.99,1,1.99,114,"Newbie",1,"1",2,"10",45,"0","0"
"6685",0,0,"4+",39059456,0,0.99,0.99,0.99,1,0.99,346,"Newbie",16,"1",3,"10",48,"0","-1"
"6686",4.5,0,"4+",241390592,1,109.9,0.99,34.99,10,10.99,324,"Newbie",12,"1",3,"6",3,"0","1"
"6687",0,0,"4+",105136128,0,0,0,0,0,0,69,"Professional",1,"1",2,"10",48,"1","-1"
"6688",5,0,"9+",82229248,0,0,0,0,0,0,156,"Newbie",1,"1",3,"10",48,"1","0"
"6689",0,0,"9+",327597056,0,0.99,0.99,0.99,1,0.99,219,"Newbie",1,"1",2,"10",5,"0","-1"
"6690",0,0,"4+",34938880,0,0,0,0,0,0,43,"Professional",16,"1",2,"8",50,"1","-1"
"6691",0,0,"4+",22094848,0,0,0,0,0,0,15,"Newbie",1,"1",3,"8",24,"1","-1"
"6692",0,0,"4+",65739776,0,61.9,0.99,16.99,10,6.19,130,"Newbie",9,"1",2,"1",17,"0","-1"
"6693",0,2.99,"4+",419504128,0,0,0,0,0,0,291,"Newbie",5,"1",2,"9",49,"1","-1"
"6694",0,0,"4+",23932928,0,0,0,0,0,0,52,"Newbie",16,"1",3,"8",50,"1","-1"
"6695",5,0,"9+",155665408,0,10.98,0.99,9.99,2,5.49,65,"Newbie",1,"1",2,"9",37,"0","0"
"6696",0,0,"4+",59527168,0,3.99,3.99,3.99,1,3.99,253,"Newbie",1,"1",3,"6",40,"0","-1"
"6697",4.5,0,"4+",10394624,0,0,0,0,0,0,91,"Newbie",1,"1",3,"8",36,"1","1"
"6698",0,0.99,"4+",16904192,0,0,0,0,0,0,141,"Newbie",1,"1",2,"8",21,"1","-1"
"6699",0,1.99,"4+",36036608,0,0,0,0,0,0,114,"Professional",1,"1",3,"8",50,"1","-1"
"6700",0,0,"4+",23908352,0,5.97,0.99,2.99,3,1.99,18,"Professional",1,"1",3,"10",48,"0","-1"
"6701",0,0,"9+",293967872,0,86.95,1.99,49.99,5,17.39,99,"Newbie",1,"1",2,"12",22,"0","-1"
"6702",4,1.99,"4+",88235008,1,15.94,0.99,4.99,6,2.65666666666667,656,"Professional",1,"1",2,"9",9,"0","1"
"6703",0,0,"4+",162525184,0,8.97,0.99,4.99,3,2.99,190,"Newbie",9,"1",3,"10",31,"0","-1"
"6704",3.5,0,"4+",10959872,0,1.99,1.99,1.99,1,1.99,86,"Professional",1,"1",2,"8",28,"0","0"
"6705",0,0,"4+",31714304,0,0,0,0,0,0,21,"Newbie",3,"1",2,"8",5,"1","-1"
"6706",0,0,"9+",29777920,0,0,0,0,0,0,52,"Professional",16,"1",2,"8",50,"1","-1"
"6707",0,0,"4+",27646976,0,0,0,0,0,0,111,"Newbie",1,"1",2,"8",3,"1","-1"
"6708",3.5,0,"4+",42156032,0,0,0,0,0,0,198,"Professional",1,"1",2,"8",50,"1","0"
"6709",3.5,0,"4+",42156032,0,0,0,0,0,0,198,"Professional",1,"1",2,"8",50,"1","0"
"6710",4.5,0,"9+",27848704,0,0.99,0.99,0.99,1,0.99,130,"Professional",1,"1",3,"10",37,"0","1"
"6711",0,0,"4+",12791808,0,0.99,0.99,0.99,1,0.99,71,"Newbie",1,"1",3,"12",34,"0","-1"
"6712",0,0,"4+",14131200,0,0,0,0,0,0,25,"Professional",1,"1",2,"8",50,"1","-1"
"6713",3,0,"9+",386846720,0,35.96,0.99,19.99,4,8.99,154,"Newbie",1,"1",3,"12",42,"0","0"
"6714",0,0,"4+",16740352,0,0,0,0,0,0,61,"Professional",1,"1",2,"8",50,"1","-1"
"6715",0,0,"4+",21905408,0,0,0,0,0,0,66,"Professional",1,"1",2,"8",50,"1","-1"
"6716",4.5,0,"9+",332215296,1,27.9,0.99,5.99,10,2.79,264,"Newbie",1,"1",3,"1",6,"0","1"
"6717",4,0,"4+",14630912,0,0,0,0,0,0,156,"Professional",1,"1",2,"8",30,"1","0"
"6718",0,0,"9+",99655680,0,20.94,0.99,9.99,6,3.49,361,"Professional",1,"1",3,"9",49,"0","-1"
"6719",2.5,0.99,"4+",15867904,0,0,0,0,0,0,54,"Newbie",1,"1",3,"10",10,"1","0"
"6720",0,0,"9+",36330496,0,0,0,0,0,0,74,"Newbie",1,"1",3,"9",44,"1","-1"
"6721",4.5,0,"9+",14227456,1,0,0,0,0,0,23,"Newbie",1,"1",3,"9",5,"1","1"
"6722",4,0,"4+",15654912,0,0,0,0,0,0,52,"Newbie",1,"1",3,"8",50,"1","0"
"6723",3.5,0,"4+",15024128,0,0,0,0,0,0,50,"Professional",1,"1",2,"8",50,"1","0"
"6724",0,0,"4+",77272064,0,0,0,0,0,0,202,"Professional",1,"1",3,"8",28,"1","-1"
"6725",0,0,"4+",101150720,0,0,0,0,0,0,203,"Professional",2,"1",3,"9",49,"1","-1"
"6726",0,0,"4+",77177856,0,0,0,0,0,0,203,"Professional",1,"1",3,"9",28,"1","-1"
"6727",0,0,"4+",101146624,0,0,0,0,0,0,203,"Professional",2,"1",3,"9",49,"1","-1"
"6728",0,0,"4+",99741696,0,0,0,0,0,0,187,"Professional",2,"1",3,"11",47,"1","-1"
"6729",0,0.99,"4+",76149760,0,0,0,0,0,0,170,"Professional",1,"1",3,"9",9,"1","-1"
"6730",5,0,"4+",56927232,0,0,0,0,0,0,65,"Professional",1,"1",3,"8",48,"1","0"
"6731",3.5,0,"9+",22001664,0,184.95,4.99,99.99,5,36.99,185,"Newbie",1,"1",2,"12",24,"0","1"
"6732",4,0,"9+",138190848,0,324.9,4.99,99.99,10,32.49,279,"Newbie",46,"1",2,"11",3,"0","1"
